dataset,id,task_type,template_name,prompt_family,prompt,question,context,options,gold_answer,gold_text,item_id,backend,model,raw_response,response,predicted,exact_match,f1
boolq,boolq_0014,boolean,verbose,verbose,"Carefully inspect the context and answer the question with just yes or no.
Question: were greece and rome around at the same time
Context: Greece in the Roman era describes the period of Greek history when it was dominated by the Roman republic, the Roman Empire and the Byzantine Empire (collectively, the Roman era). It began with the Roman victory over the Corinthians, at the Battle of Corinth (146 BC). It continued with the adoption of the city of Byzantium by the Emperor Constantine the Great as the capital of the Roman Empire (as Nova Roma, later Constantinople) in AD 330. After this date, the Eastern Empire became largely Greek speaking.",were greece and rome around at the same time,"Greece in the Roman era describes the period of Greek history when it was dominated by the Roman republic, the Roman Empire and the Byzantine Empire (collectively, the Roman era). It began with the Roman victory over the Corinthians, at the Battle of Corinth (146 BC). It continued with the adoption of the city of Byzantium by the Emperor Constantine the Great as the capital of the Roman Empire (as Nova Roma, later Constantinople) in AD 330. After this date, the Eastern Empire became largely Greek speaking.",[],no,no,boolq_0014,mock,gpt-4o-mini,no,no,no,1,
boolq,boolq_0014,boolean,format_strict,format_strict,"Return a single token: yes or no.
Question: were greece and rome around at the same time
Context: Greece in the Roman era describes the period of Greek history when it was dominated by the Roman republic, the Roman Empire and the Byzantine Empire (collectively, the Roman era). It began with the Roman victory over the Corinthians, at the Battle of Corinth (146 BC). It continued with the adoption of the city of Byzantium by the Emperor Constantine the Great as the capital of the Roman Empire (as Nova Roma, later Constantinople) in AD 330. After this date, the Eastern Empire became largely Greek speaking.",were greece and rome around at the same time,"Greece in the Roman era describes the period of Greek history when it was dominated by the Roman republic, the Roman Empire and the Byzantine Empire (collectively, the Roman era). It began with the Roman victory over the Corinthians, at the Battle of Corinth (146 BC). It continued with the adoption of the city of Byzantium by the Emperor Constantine the Great as the capital of the Roman Empire (as Nova Roma, later Constantinople) in AD 330. After this date, the Eastern Empire became largely Greek speaking.",[],no,no,boolq_0014,mock,gpt-4o-mini,no,no,no,1,
boolq,boolq_0014,boolean,bullet,bullet,"- Question: were greece and rome around at the same time
- Context: Greece in the Roman era describes the period of Greek history when it was dominated by the Roman republic, the Roman Empire and the Byzantine Empire (collectively, the Roman era). It began with the Roman victory over the Corinthians, at the Battle of Corinth (146 BC). It continued with the adoption of the city of Byzantium by the Emperor Constantine the Great as the capital of the Roman Empire (as Nova Roma, later Constantinople) in AD 330. After this date, the Eastern Empire became largely Greek speaking.
- Output: yes or no",were greece and rome around at the same time,"Greece in the Roman era describes the period of Greek history when it was dominated by the Roman republic, the Roman Empire and the Byzantine Empire (collectively, the Roman era). It began with the Roman victory over the Corinthians, at the Battle of Corinth (146 BC). It continued with the adoption of the city of Byzantium by the Emperor Constantine the Great as the capital of the Roman Empire (as Nova Roma, later Constantinople) in AD 330. After this date, the Eastern Empire became largely Greek speaking.",[],no,no,boolq_0014,mock,gpt-4o-mini,no,no,no,1,
boolq,boolq_0014,boolean,question_first,question_first,"Based on the context, is the answer yes?
Question: were greece and rome around at the same time
Context: Greece in the Roman era describes the period of Greek history when it was dominated by the Roman republic, the Roman Empire and the Byzantine Empire (collectively, the Roman era). It began with the Roman victory over the Corinthians, at the Battle of Corinth (146 BC). It continued with the adoption of the city of Byzantium by the Emperor Constantine the Great as the capital of the Roman Empire (as Nova Roma, later Constantinople) in AD 330. After this date, the Eastern Empire became largely Greek speaking.",were greece and rome around at the same time,"Greece in the Roman era describes the period of Greek history when it was dominated by the Roman republic, the Roman Empire and the Byzantine Empire (collectively, the Roman era). It began with the Roman victory over the Corinthians, at the Battle of Corinth (146 BC). It continued with the adoption of the city of Byzantium by the Emperor Constantine the Great as the capital of the Roman Empire (as Nova Roma, later Constantinople) in AD 330. After this date, the Eastern Empire became largely Greek speaking.",[],no,no,boolq_0014,mock,gpt-4o-mini,no,no,no,1,
boolq,boolq_0014,boolean,narrative,narrative,"A reader asks whether the statement is true: were greece and rome around at the same time. Use the context 'Greece in the Roman era describes the period of Greek history when it was dominated by the Roman republic, the Roman Empire and the Byzantine Empire (collectively, the Roman era). It began with the Roman victory over the Corinthians, at the Battle of Corinth (146 BC). It continued with the adoption of the city of Byzantium by the Emperor Constantine the Great as the capital of the Roman Empire (as Nova Roma, later Constantinople) in AD 330. After this date, the Eastern Empire became largely Greek speaking.' and answer only yes or no.",were greece and rome around at the same time,"Greece in the Roman era describes the period of Greek history when it was dominated by the Roman republic, the Roman Empire and the Byzantine Empire (collectively, the Roman era). It began with the Roman victory over the Corinthians, at the Battle of Corinth (146 BC). It continued with the adoption of the city of Byzantium by the Emperor Constantine the Great as the capital of the Roman Empire (as Nova Roma, later Constantinople) in AD 330. After this date, the Eastern Empire became largely Greek speaking.",[],no,no,boolq_0014,mock,gpt-4o-mini,no,no,no,1,
boolq,boolq_0015,boolean,direct,direct,"Answer yes or no only.
Question: is adjusted gross income the same as taxable income
Context: In the United States income tax system, adjusted gross income (AGI) is an individual's total gross income minus specific deductions. Taxable income is adjusted gross income minus allowances for personal exemptions and itemized deductions. For most individual tax purposes, AGI is more relevant than gross income.",is adjusted gross income the same as taxable income,"In the United States income tax system, adjusted gross income (AGI) is an individual's total gross income minus specific deductions. Taxable income is adjusted gross income minus allowances for personal exemptions and itemized deductions. For most individual tax purposes, AGI is more relevant than gross income.",[],no,no,boolq_0015,mock,gpt-4o-mini,no,no,no,1,
boolq,boolq_0015,boolean,role,role,"You are a precise verifier. Respond only 'yes' or 'no'.
Question: is adjusted gross income the same as taxable income
Context: In the United States income tax system, adjusted gross income (AGI) is an individual's total gross income minus specific deductions. Taxable income is adjusted gross income minus allowances for personal exemptions and itemized deductions. For most individual tax purposes, AGI is more relevant than gross income.",is adjusted gross income the same as taxable income,"In the United States income tax system, adjusted gross income (AGI) is an individual's total gross income minus specific deductions. Taxable income is adjusted gross income minus allowances for personal exemptions and itemized deductions. For most individual tax purposes, AGI is more relevant than gross income.",[],no,no,boolq_0015,mock,gpt-4o-mini,no,no,no,1,
boolq,boolq_0015,boolean,minimal,minimal,"Q: is adjusted gross income the same as taxable income
Context: In the United States income tax system, adjusted gross income (AGI) is an individual's total gross income minus specific deductions. Taxable income is adjusted gross income minus allowances for personal exemptions and itemized deductions. For most individual tax purposes, AGI is more relevant than gross income.
Answer yes/no:",is adjusted gross income the same as taxable income,"In the United States income tax system, adjusted gross income (AGI) is an individual's total gross income minus specific deductions. Taxable income is adjusted gross income minus allowances for personal exemptions and itemized deductions. For most individual tax purposes, AGI is more relevant than gross income.",[],no,no,boolq_0015,mock,gpt-4o-mini,no,no,no,1,
boolq,boolq_0015,boolean,verbose,verbose,"Carefully inspect the context and answer the question with just yes or no.
Question: is adjusted gross income the same as taxable income
Context: In the United States income tax system, adjusted gross income (AGI) is an individual's total gross income minus specific deductions. Taxable income is adjusted gross income minus allowances for personal exemptions and itemized deductions. For most individual tax purposes, AGI is more relevant than gross income.",is adjusted gross income the same as taxable income,"In the United States income tax system, adjusted gross income (AGI) is an individual's total gross income minus specific deductions. Taxable income is adjusted gross income minus allowances for personal exemptions and itemized deductions. For most individual tax purposes, AGI is more relevant than gross income.",[],no,no,boolq_0015,mock,gpt-4o-mini,no,no,no,1,
boolq,boolq_0015,boolean,format_strict,format_strict,"Return a single token: yes or no.
Question: is adjusted gross income the same as taxable income
Context: In the United States income tax system, adjusted gross income (AGI) is an individual's total gross income minus specific deductions. Taxable income is adjusted gross income minus allowances for personal exemptions and itemized deductions. For most individual tax purposes, AGI is more relevant than gross income.",is adjusted gross income the same as taxable income,"In the United States income tax system, adjusted gross income (AGI) is an individual's total gross income minus specific deductions. Taxable income is adjusted gross income minus allowances for personal exemptions and itemized deductions. For most individual tax purposes, AGI is more relevant than gross income.",[],no,no,boolq_0015,mock,gpt-4o-mini,no,no,no,1,
boolq,boolq_0015,boolean,bullet,bullet,"- Question: is adjusted gross income the same as taxable income
- Context: In the United States income tax system, adjusted gross income (AGI) is an individual's total gross income minus specific deductions. Taxable income is adjusted gross income minus allowances for personal exemptions and itemized deductions. For most individual tax purposes, AGI is more relevant than gross income.
- Output: yes or no",is adjusted gross income the same as taxable income,"In the United States income tax system, adjusted gross income (AGI) is an individual's total gross income minus specific deductions. Taxable income is adjusted gross income minus allowances for personal exemptions and itemized deductions. For most individual tax purposes, AGI is more relevant than gross income.",[],no,no,boolq_0015,mock,gpt-4o-mini,no,no,no,1,
boolq,boolq_0015,boolean,question_first,question_first,"Based on the context, is the answer yes?
Question: is adjusted gross income the same as taxable income
Context: In the United States income tax system, adjusted gross income (AGI) is an individual's total gross income minus specific deductions. Taxable income is adjusted gross income minus allowances for personal exemptions and itemized deductions. For most individual tax purposes, AGI is more relevant than gross income.",is adjusted gross income the same as taxable income,"In the United States income tax system, adjusted gross income (AGI) is an individual's total gross income minus specific deductions. Taxable income is adjusted gross income minus allowances for personal exemptions and itemized deductions. For most individual tax purposes, AGI is more relevant than gross income.",[],no,no,boolq_0015,mock,gpt-4o-mini,no,no,no,1,
boolq,boolq_0015,boolean,narrative,narrative,"A reader asks whether the statement is true: is adjusted gross income the same as taxable income. Use the context 'In the United States income tax system, adjusted gross income (AGI) is an individual's total gross income minus specific deductions. Taxable income is adjusted gross income minus allowances for personal exemptions and itemized deductions. For most individual tax purposes, AGI is more relevant than gross income.' and answer only yes or no.",is adjusted gross income the same as taxable income,"In the United States income tax system, adjusted gross income (AGI) is an individual's total gross income minus specific deductions. Taxable income is adjusted gross income minus allowances for personal exemptions and itemized deductions. For most individual tax purposes, AGI is more relevant than gross income.",[],no,no,boolq_0015,mock,gpt-4o-mini,no,no,no,1,
squad,squad_0001,qa,direct,direct,"Answer the question briefly using the context.
Question: How does the secondary theory say most cpDNA is structured?
Context: In cpDNA, there are several A → G deamination gradients. DNA becomes susceptible to deamination events when it is single stranded. When replication forks form, the strand not being copied is single stranded, and thus at risk for A → G deamination. Therefore, gradients in deamination indicate that replication forks were most likely present and the direction that they initially opened (the highest gradient is most likely nearest the start site because it was single stranded for the longest amount of time). This mechanism is still the leading theory today; however, a second theory suggests that most cpDNA is actually linear and replicates through homologous recombination. It further contends that only a minority of the genetic material is kept in circular chromosomes while the rest is in branched, linear, or other complex structures.
Answer:",How does the secondary theory say most cpDNA is structured?,"In cpDNA, there are several A → G deamination gradients. DNA becomes susceptible to deamination events when it is single stranded. When replication forks form, the strand not being copied is single stranded, and thus at risk for A → G deamination. Therefore, gradients in deamination indicate that replication forks were most likely present and the direction that they initially opened (the highest gradient is most likely nearest the start site because it was single stranded for the longest amount of time). This mechanism is still the leading theory today; however, a second theory suggests that most cpDNA is actually linear and replicates through homologous recombination. It further contends that only a minority of the genetic material is kept in circular chromosomes while the rest is in branched, linear, or other complex structures.",[],linear,linear,squad_0001,mock,gpt-4o-mini,linear,linear,linear,1,1.0
squad,squad_0001,qa,role,role,"You are a concise question answering assistant. Respond with a short phrase.
Question: How does the secondary theory say most cpDNA is structured?
Context: In cpDNA, there are several A → G deamination gradients. DNA becomes susceptible to deamination events when it is single stranded. When replication forks form, the strand not being copied is single stranded, and thus at risk for A → G deamination. Therefore, gradients in deamination indicate that replication forks were most likely present and the direction that they initially opened (the highest gradient is most likely nearest the start site because it was single stranded for the longest amount of time). This mechanism is still the leading theory today; however, a second theory suggests that most cpDNA is actually linear and replicates through homologous recombination. It further contends that only a minority of the genetic material is kept in circular chromosomes while the rest is in branched, linear, or other complex structures.",How does the secondary theory say most cpDNA is structured?,"In cpDNA, there are several A → G deamination gradients. DNA becomes susceptible to deamination events when it is single stranded. When replication forks form, the strand not being copied is single stranded, and thus at risk for A → G deamination. Therefore, gradients in deamination indicate that replication forks were most likely present and the direction that they initially opened (the highest gradient is most likely nearest the start site because it was single stranded for the longest amount of time). This mechanism is still the leading theory today; however, a second theory suggests that most cpDNA is actually linear and replicates through homologous recombination. It further contends that only a minority of the genetic material is kept in circular chromosomes while the rest is in branched, linear, or other complex structures.",[],linear,linear,squad_0001,mock,gpt-4o-mini,linear,linear,linear,1,1.0
squad,squad_0001,qa,minimal,minimal,"Q: How does the secondary theory say most cpDNA is structured?
Context: In cpDNA, there are several A → G deamination gradients. DNA becomes susceptible to deamination events when it is single stranded. When replication forks form, the strand not being copied is single stranded, and thus at risk for A → G deamination. Therefore, gradients in deamination indicate that replication forks were most likely present and the direction that they initially opened (the highest gradient is most likely nearest the start site because it was single stranded for the longest amount of time). This mechanism is still the leading theory today; however, a second theory suggests that most cpDNA is actually linear and replicates through homologous recombination. It further contends that only a minority of the genetic material is kept in circular chromosomes while the rest is in branched, linear, or other complex structures.
A:",How does the secondary theory say most cpDNA is structured?,"In cpDNA, there are several A → G deamination gradients. DNA becomes susceptible to deamination events when it is single stranded. When replication forks form, the strand not being copied is single stranded, and thus at risk for A → G deamination. Therefore, gradients in deamination indicate that replication forks were most likely present and the direction that they initially opened (the highest gradient is most likely nearest the start site because it was single stranded for the longest amount of time). This mechanism is still the leading theory today; however, a second theory suggests that most cpDNA is actually linear and replicates through homologous recombination. It further contends that only a minority of the genetic material is kept in circular chromosomes while the rest is in branched, linear, or other complex structures.",[],linear,linear,squad_0001,mock,gpt-4o-mini,linear,linear,linear,1,1.0
squad,squad_0001,qa,verbose,verbose,"Read the context carefully and answer the question in a short span.
Question: How does the secondary theory say most cpDNA is structured?
Context: In cpDNA, there are several A → G deamination gradients. DNA becomes susceptible to deamination events when it is single stranded. When replication forks form, the strand not being copied is single stranded, and thus at risk for A → G deamination. Therefore, gradients in deamination indicate that replication forks were most likely present and the direction that they initially opened (the highest gradient is most likely nearest the start site because it was single stranded for the longest amount of time). This mechanism is still the leading theory today; however, a second theory suggests that most cpDNA is actually linear and replicates through homologous recombination. It further contends that only a minority of the genetic material is kept in circular chromosomes while the rest is in branched, linear, or other complex structures.",How does the secondary theory say most cpDNA is structured?,"In cpDNA, there are several A → G deamination gradients. DNA becomes susceptible to deamination events when it is single stranded. When replication forks form, the strand not being copied is single stranded, and thus at risk for A → G deamination. Therefore, gradients in deamination indicate that replication forks were most likely present and the direction that they initially opened (the highest gradient is most likely nearest the start site because it was single stranded for the longest amount of time). This mechanism is still the leading theory today; however, a second theory suggests that most cpDNA is actually linear and replicates through homologous recombination. It further contends that only a minority of the genetic material is kept in circular chromosomes while the rest is in branched, linear, or other complex structures.",[],linear,linear,squad_0001,mock,gpt-4o-mini,linear,linear,linear,1,1.0
squad,squad_0001,qa,format_strict,format_strict,"Return only the answer span.
Question: How does the secondary theory say most cpDNA is structured?
Context: In cpDNA, there are several A → G deamination gradients. DNA becomes susceptible to deamination events when it is single stranded. When replication forks form, the strand not being copied is single stranded, and thus at risk for A → G deamination. Therefore, gradients in deamination indicate that replication forks were most likely present and the direction that they initially opened (the highest gradient is most likely nearest the start site because it was single stranded for the longest amount of time). This mechanism is still the leading theory today; however, a second theory suggests that most cpDNA is actually linear and replicates through homologous recombination. It further contends that only a minority of the genetic material is kept in circular chromosomes while the rest is in branched, linear, or other complex structures.",How does the secondary theory say most cpDNA is structured?,"In cpDNA, there are several A → G deamination gradients. DNA becomes susceptible to deamination events when it is single stranded. When replication forks form, the strand not being copied is single stranded, and thus at risk for A → G deamination. Therefore, gradients in deamination indicate that replication forks were most likely present and the direction that they initially opened (the highest gradient is most likely nearest the start site because it was single stranded for the longest amount of time). This mechanism is still the leading theory today; however, a second theory suggests that most cpDNA is actually linear and replicates through homologous recombination. It further contends that only a minority of the genetic material is kept in circular chromosomes while the rest is in branched, linear, or other complex structures.",[],linear,linear,squad_0001,mock,gpt-4o-mini,linear,linear,linear,1,1.0
squad,squad_0001,qa,bullet,bullet,"- Question: How does the secondary theory say most cpDNA is structured?
- Context: In cpDNA, there are several A → G deamination gradients. DNA becomes susceptible to deamination events when it is single stranded. When replication forks form, the strand not being copied is single stranded, and thus at risk for A → G deamination. Therefore, gradients in deamination indicate that replication forks were most likely present and the direction that they initially opened (the highest gradient is most likely nearest the start site because it was single stranded for the longest amount of time). This mechanism is still the leading theory today; however, a second theory suggests that most cpDNA is actually linear and replicates through homologous recombination. It further contends that only a minority of the genetic material is kept in circular chromosomes while the rest is in branched, linear, or other complex structures.
- Output: short answer only",How does the secondary theory say most cpDNA is structured?,"In cpDNA, there are several A → G deamination gradients. DNA becomes susceptible to deamination events when it is single stranded. When replication forks form, the strand not being copied is single stranded, and thus at risk for A → G deamination. Therefore, gradients in deamination indicate that replication forks were most likely present and the direction that they initially opened (the highest gradient is most likely nearest the start site because it was single stranded for the longest amount of time). This mechanism is still the leading theory today; however, a second theory suggests that most cpDNA is actually linear and replicates through homologous recombination. It further contends that only a minority of the genetic material is kept in circular chromosomes while the rest is in branched, linear, or other complex structures.",[],linear,linear,squad_0001,mock,gpt-4o-mini,linear,linear,linear,1,1.0
squad,squad_0001,qa,question_first,question_first,"What is the answer to: How does the secondary theory say most cpDNA is structured??
Context: In cpDNA, there are several A → G deamination gradients. DNA becomes susceptible to deamination events when it is single stranded. When replication forks form, the strand not being copied is single stranded, and thus at risk for A → G deamination. Therefore, gradients in deamination indicate that replication forks were most likely present and the direction that they initially opened (the highest gradient is most likely nearest the start site because it was single stranded for the longest amount of time). This mechanism is still the leading theory today; however, a second theory suggests that most cpDNA is actually linear and replicates through homologous recombination. It further contends that only a minority of the genetic material is kept in circular chromosomes while the rest is in branched, linear, or other complex structures.",How does the secondary theory say most cpDNA is structured?,"In cpDNA, there are several A → G deamination gradients. DNA becomes susceptible to deamination events when it is single stranded. When replication forks form, the strand not being copied is single stranded, and thus at risk for A → G deamination. Therefore, gradients in deamination indicate that replication forks were most likely present and the direction that they initially opened (the highest gradient is most likely nearest the start site because it was single stranded for the longest amount of time). This mechanism is still the leading theory today; however, a second theory suggests that most cpDNA is actually linear and replicates through homologous recombination. It further contends that only a minority of the genetic material is kept in circular chromosomes while the rest is in branched, linear, or other complex structures.",[],linear,linear,squad_0001,mock,gpt-4o-mini,linear,linear,linear,1,1.0
squad,squad_0001,qa,narrative,narrative,"Please answer this: How does the secondary theory say most cpDNA is structured?. Background: In cpDNA, there are several A → G deamination gradients. DNA becomes susceptible to deamination events when it is single stranded. When replication forks form, the strand not being copied is single stranded, and thus at risk for A → G deamination. Therefore, gradients in deamination indicate that replication forks were most likely present and the direction that they initially opened (the highest gradient is most likely nearest the start site because it was single stranded for the longest amount of time). This mechanism is still the leading theory today; however, a second theory suggests that most cpDNA is actually linear and replicates through homologous recombination. It further contends that only a minority of the genetic material is kept in circular chromosomes while the rest is in branched, linear, or other complex structures.. Give the direct answer.",How does the secondary theory say most cpDNA is structured?,"In cpDNA, there are several A → G deamination gradients. DNA becomes susceptible to deamination events when it is single stranded. When replication forks form, the strand not being copied is single stranded, and thus at risk for A → G deamination. Therefore, gradients in deamination indicate that replication forks were most likely present and the direction that they initially opened (the highest gradient is most likely nearest the start site because it was single stranded for the longest amount of time). This mechanism is still the leading theory today; however, a second theory suggests that most cpDNA is actually linear and replicates through homologous recombination. It further contends that only a minority of the genetic material is kept in circular chromosomes while the rest is in branched, linear, or other complex structures.",[],linear,linear,squad_0001,mock,gpt-4o-mini,linear,linear,linear,1,1.0
squad,squad_0002,qa,direct,direct,"Answer the question briefly using the context.
Question: What is the name of the two-tentacled cydippid that feedsentirely on salps called?
Context: Almost all ctenophores are predators – there are no vegetarians and only one genus that is partly parasitic. If food is plentiful, they can eat 10 times their own weight per day. While Beroe preys mainly on other ctenophores, other surface-water species prey on zooplankton (planktonic animals) ranging in size from the microscopic, including mollusc and fish larvae, to small adult crustaceans such as copepods, amphipods, and even krill. Members of the genus Haeckelia prey on jellyfish and incorporate their prey's nematocysts (stinging cells) into their own tentacles instead of colloblasts. Ctenophores have been compared to spiders in their wide range of techniques from capturing prey – some hang motionless in the water using their tentacles as ""webs"", some are ambush predators like Salticid jumping spiders, and some dangle a sticky droplet at the end of a fine thread, as bolas spiders do. This variety explains the wide range of body forms in a phylum with rather few species. The two-tentacled ""cydippid"" Lampea feeds exclusively on salps, close relatives of sea-squirts that form large chain-like floating colonies, and juveniles of Lampea attach themselves like parasites to salps that are too large for them to swallow. Members of the cydippid genus Pleurobrachia and the lobate Bolinopsis often reach high population densities at the same place and time because they specialize in different types of prey: Pleurobrachia's long tentacles mainly capture relatively strong swimmers such as adult copepods, while Bolinopsis generally feeds on smaller, weaker swimmers such as rotifers and mollusc and crustacean larvae.
Answer:",What is the name of the two-tentacled cydippid that feedsentirely on salps called?,"Almost all ctenophores are predators – there are no vegetarians and only one genus that is partly parasitic. If food is plentiful, they can eat 10 times their own weight per day. While Beroe preys mainly on other ctenophores, other surface-water species prey on zooplankton (planktonic animals) ranging in size from the microscopic, including mollusc and fish larvae, to small adult crustaceans such as copepods, amphipods, and even krill. Members of the genus Haeckelia prey on jellyfish and incorporate their prey's nematocysts (stinging cells) into their own tentacles instead of colloblasts. Ctenophores have been compared to spiders in their wide range of techniques from capturing prey – some hang motionless in the water using their tentacles as ""webs"", some are ambush predators like Salticid jumping spiders, and some dangle a sticky droplet at the end of a fine thread, as bolas spiders do. This variety explains the wide range of body forms in a phylum with rather few species. The two-tentacled ""cydippid"" Lampea feeds exclusively on salps, close relatives of sea-squirts that form large chain-like floating colonies, and juveniles of Lampea attach themselves like parasites to salps that are too large for them to swallow. Members of the cydippid genus Pleurobrachia and the lobate Bolinopsis often reach high population densities at the same place and time because they specialize in different types of prey: Pleurobrachia's long tentacles mainly capture relatively strong swimmers such as adult copepods, while Bolinopsis generally feeds on smaller, weaker swimmers such as rotifers and mollusc and crustacean larvae.",[],Lampea,Lampea,squad_0002,mock,gpt-4o-mini,Lampea,Lampea,Lampea,1,1.0
squad,squad_0002,qa,role,role,"You are a concise question answering assistant. Respond with a short phrase.
Question: What is the name of the two-tentacled cydippid that feedsentirely on salps called?
Context: Almost all ctenophores are predators – there are no vegetarians and only one genus that is partly parasitic. If food is plentiful, they can eat 10 times their own weight per day. While Beroe preys mainly on other ctenophores, other surface-water species prey on zooplankton (planktonic animals) ranging in size from the microscopic, including mollusc and fish larvae, to small adult crustaceans such as copepods, amphipods, and even krill. Members of the genus Haeckelia prey on jellyfish and incorporate their prey's nematocysts (stinging cells) into their own tentacles instead of colloblasts. Ctenophores have been compared to spiders in their wide range of techniques from capturing prey – some hang motionless in the water using their tentacles as ""webs"", some are ambush predators like Salticid jumping spiders, and some dangle a sticky droplet at the end of a fine thread, as bolas spiders do. This variety explains the wide range of body forms in a phylum with rather few species. The two-tentacled ""cydippid"" Lampea feeds exclusively on salps, close relatives of sea-squirts that form large chain-like floating colonies, and juveniles of Lampea attach themselves like parasites to salps that are too large for them to swallow. Members of the cydippid genus Pleurobrachia and the lobate Bolinopsis often reach high population densities at the same place and time because they specialize in different types of prey: Pleurobrachia's long tentacles mainly capture relatively strong swimmers such as adult copepods, while Bolinopsis generally feeds on smaller, weaker swimmers such as rotifers and mollusc and crustacean larvae.",What is the name of the two-tentacled cydippid that feedsentirely on salps called?,"Almost all ctenophores are predators – there are no vegetarians and only one genus that is partly parasitic. If food is plentiful, they can eat 10 times their own weight per day. While Beroe preys mainly on other ctenophores, other surface-water species prey on zooplankton (planktonic animals) ranging in size from the microscopic, including mollusc and fish larvae, to small adult crustaceans such as copepods, amphipods, and even krill. Members of the genus Haeckelia prey on jellyfish and incorporate their prey's nematocysts (stinging cells) into their own tentacles instead of colloblasts. Ctenophores have been compared to spiders in their wide range of techniques from capturing prey – some hang motionless in the water using their tentacles as ""webs"", some are ambush predators like Salticid jumping spiders, and some dangle a sticky droplet at the end of a fine thread, as bolas spiders do. This variety explains the wide range of body forms in a phylum with rather few species. The two-tentacled ""cydippid"" Lampea feeds exclusively on salps, close relatives of sea-squirts that form large chain-like floating colonies, and juveniles of Lampea attach themselves like parasites to salps that are too large for them to swallow. Members of the cydippid genus Pleurobrachia and the lobate Bolinopsis often reach high population densities at the same place and time because they specialize in different types of prey: Pleurobrachia's long tentacles mainly capture relatively strong swimmers such as adult copepods, while Bolinopsis generally feeds on smaller, weaker swimmers such as rotifers and mollusc and crustacean larvae.",[],Lampea,Lampea,squad_0002,mock,gpt-4o-mini,Lampea,Lampea,Lampea,1,1.0
squad,squad_0002,qa,minimal,minimal,"Q: What is the name of the two-tentacled cydippid that feedsentirely on salps called?
Context: Almost all ctenophores are predators – there are no vegetarians and only one genus that is partly parasitic. If food is plentiful, they can eat 10 times their own weight per day. While Beroe preys mainly on other ctenophores, other surface-water species prey on zooplankton (planktonic animals) ranging in size from the microscopic, including mollusc and fish larvae, to small adult crustaceans such as copepods, amphipods, and even krill. Members of the genus Haeckelia prey on jellyfish and incorporate their prey's nematocysts (stinging cells) into their own tentacles instead of colloblasts. Ctenophores have been compared to spiders in their wide range of techniques from capturing prey – some hang motionless in the water using their tentacles as ""webs"", some are ambush predators like Salticid jumping spiders, and some dangle a sticky droplet at the end of a fine thread, as bolas spiders do. This variety explains the wide range of body forms in a phylum with rather few species. The two-tentacled ""cydippid"" Lampea feeds exclusively on salps, close relatives of sea-squirts that form large chain-like floating colonies, and juveniles of Lampea attach themselves like parasites to salps that are too large for them to swallow. Members of the cydippid genus Pleurobrachia and the lobate Bolinopsis often reach high population densities at the same place and time because they specialize in different types of prey: Pleurobrachia's long tentacles mainly capture relatively strong swimmers such as adult copepods, while Bolinopsis generally feeds on smaller, weaker swimmers such as rotifers and mollusc and crustacean larvae.
A:",What is the name of the two-tentacled cydippid that feedsentirely on salps called?,"Almost all ctenophores are predators – there are no vegetarians and only one genus that is partly parasitic. If food is plentiful, they can eat 10 times their own weight per day. While Beroe preys mainly on other ctenophores, other surface-water species prey on zooplankton (planktonic animals) ranging in size from the microscopic, including mollusc and fish larvae, to small adult crustaceans such as copepods, amphipods, and even krill. Members of the genus Haeckelia prey on jellyfish and incorporate their prey's nematocysts (stinging cells) into their own tentacles instead of colloblasts. Ctenophores have been compared to spiders in their wide range of techniques from capturing prey – some hang motionless in the water using their tentacles as ""webs"", some are ambush predators like Salticid jumping spiders, and some dangle a sticky droplet at the end of a fine thread, as bolas spiders do. This variety explains the wide range of body forms in a phylum with rather few species. The two-tentacled ""cydippid"" Lampea feeds exclusively on salps, close relatives of sea-squirts that form large chain-like floating colonies, and juveniles of Lampea attach themselves like parasites to salps that are too large for them to swallow. Members of the cydippid genus Pleurobrachia and the lobate Bolinopsis often reach high population densities at the same place and time because they specialize in different types of prey: Pleurobrachia's long tentacles mainly capture relatively strong swimmers such as adult copepods, while Bolinopsis generally feeds on smaller, weaker swimmers such as rotifers and mollusc and crustacean larvae.",[],Lampea,Lampea,squad_0002,mock,gpt-4o-mini,Lampea,Lampea,Lampea,1,1.0
